celeb_id,celeb_name,profession,famous_for,img_link,profile_link
nm5245722,Adria Arjona,Actress,Father of the Bride,"https://m.media-amazon.com/images/M/MV5BYzEyNTYxMGEtMGZmYi00NGI0LWExMzUtMjhlMzgwNmJlMmYwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5245722
nm0004773,Lisa Brenner,Actress,The Patriot,"https://m.media-amazon.com/images/M/MV5BMTI3MDgzNjAtZjY5Ny00ZGViLWI4NWMtNDJmZTJkODZhZWE0XkEyXkFqcGdeQXVyMTMxNzkxNzc4._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0004773
nm0204706,Hope Davis,Actress,American Splendor,"https://m.media-amazon.com/images/M/MV5BOTM4Mjk5MjAwNF5BMl5BanBnXkFtZTcwNzQ3MTk3Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0204706
nm0141710,Joelle Carter,Actress,Justified,"https://m.media-amazon.com/images/M/MV5BMjE0NzExNTU2N15BMl5BanBnXkFtZTcwOTMzNDIzMQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0141710
nm4129745,Allison Williams,Actress,Girls,"https://m.media-amazon.com/images/M/MV5BNjkwZTZjZjItNTNiNy00MGUxLWEzYWYtYmUxNjE0NWVhYWFlXkEyXkFqcGdeQXVyNjg2NzQzMDE@._V1_UY209_CR6,0,140,209_AL_.jpg",https://www.imdb.com/name/nm4129745
nm1685408,Dawn Olivieri,Actress,1883,"https://m.media-amazon.com/images/M/MV5BMjAxMjM1MTEyOV5BMl5BanBnXkFtZTcwNDMzODIyNw@@._V1_UY209_CR15,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1685408
nm1924196,Hannah Simone,Actress,New Girl,"https://m.media-amazon.com/images/M/MV5BMTU0NTQyNzQ1MV5BMl5BanBnXkFtZTcwNDI4MTM1NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1924196
nm0205626,Viola Davis,Actress,Fences,"https://m.media-amazon.com/images/M/MV5BNzUxNjM4ODI1OV5BMl5BanBnXkFtZTgwNTEwNDE2OTE@._V1_UY209_CR15,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0205626
nm1671147,Cleopatra Coleman,Actress,Infinity Pool,"https://m.media-amazon.com/images/M/MV5BNTA4NjY1OWYtYWZkMS00MzIxLTlhODEtZjU5NWRmYjRjMDcyXkEyXkFqcGdeQXVyMTM1MDAwMzEw._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1671147
nm3627601,Meghann Fahy,Actress,The Bold Type,"https://m.media-amazon.com/images/M/MV5BNDcyYTk4YzMtNGQ0MS00ZjAyLWEyNGMtMTJjYmQxMzQ4NGY5XkEyXkFqcGdeQXVyMTUyODYwNDE5._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3627601
nm1200692,Eva Green,Actress,Casino Royale,"https://m.media-amazon.com/images/M/MV5BMTQ0MDA2ODE2Ml5BMl5BanBnXkFtZTcwMjI0Nzc3Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1200692
nm0615592,Andy Muschietti,Director,Mama,"https://m.media-amazon.com/images/M/MV5BMTkwMDE0NTc0NF5BMl5BanBnXkFtZTcwNTcyMTM5OA@@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0615592
nm2794962,Hailee Steinfeld,Actress,True Grit,"https://m.media-amazon.com/images/M/MV5BMGFmZDVhZDUtZWIyNC00NzBjLTg0ZGEtY2FhMjJlZWJhZjBlXkEyXkFqcGdeQXVyMTcwNzE4OTI@._V1_UY209_CR34,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2794962
nm0001593,Anna Paquin,Actress,The Piano,"https://m.media-amazon.com/images/M/MV5BMTcxNzM2NjMzNl5BMl5BanBnXkFtZTgwOTE2Njk0MjE@._V1_UY209_CR67,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001593
nm0000404,Jane Fonda,Actress,Klute,"https://m.media-amazon.com/images/M/MV5BMzQ5NTE2MDAzOV5BMl5BanBnXkFtZTgwOTQ3MTQ3MjE@._V1_UY209_CR19,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000404
nm0609944,Wagner Moura,Actor,Tropa de Elite,"https://m.media-amazon.com/images/M/MV5BN2Q3YTg3MjYtNmM0ZS00OTgzLTg1YTAtMWIyMDMxZDg1MDk0XkEyXkFqcGdeQXVyMTEzNjM0NTQw._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0609944
nm0001838,Rachel Weisz,Actress,The Constant Gardener,"https://m.media-amazon.com/images/M/MV5BMTQ4MzM1MDAwMV5BMl5BanBnXkFtZTcwNTU4NzQwMw@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001838
nm1469236,Olivia Colman,Actress,The Favourite,"https://m.media-amazon.com/images/M/MV5BMTY4MzU2ODIzNl5BMl5BanBnXkFtZTgwMTM2OTA1NzM@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1469236
nm0881631,Karl Urban,Actor,Star Trek,"https://m.media-amazon.com/images/M/MV5BMjExMjQ2MDk4OF5BMl5BanBnXkFtZTcwNDQ3MzQ1MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0881631
nm0000212,Meg Ryan,Actress,When Harry Met Sally...,"https://m.media-amazon.com/images/M/MV5BMTgzOTI0NzI3OV5BMl5BanBnXkFtZTgwODIyMzUzMDI@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000212
nm0396558,Nicholas Hoult,Actor,About a Boy,"https://m.media-amazon.com/images/M/MV5BMTUxMTYxNzMzNF5BMl5BanBnXkFtZTcwMTU0NTcxOQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0396558
nm0000217,Martin Scorsese,Director,Taxi Driver,"https://m.media-amazon.com/images/M/MV5BMTcyNDA4Nzk3N15BMl5BanBnXkFtZTcwNDYzMjMxMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000217
nm0675730,Sean Pertwee,Actor,Dog Soldiers,"https://m.media-amazon.com/images/M/MV5BMjIwNDcwNjkxMV5BMl5BanBnXkFtZTgwNTM5MzcwMTE@._V1_UY209_CR11,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0675730
nm1385871,Olga Kurylenko,Actress,Oblivion,"https://m.media-amazon.com/images/M/MV5BMTkyMzIwMjY1OF5BMl5BanBnXkFtZTcwNzA3MDkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1385871
nm0005299,Sarah Paulson,Actress,12 Years a Slave,"https://m.media-amazon.com/images/M/MV5BMTUzMTA3NjM4MV5BMl5BanBnXkFtZTcwNjk1NTAyMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005299
nm1597316,Adrianne Palicki,Actress,G.I. Joe: Retaliation,"https://m.media-amazon.com/images/M/MV5BMTQ4MjM4OTA2OF5BMl5BanBnXkFtZTcwNDM3NzIzOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1597316
nm0000198,Gary Oldman,Actor,The Dark Knight,"https://m.media-amazon.com/images/M/MV5BMTc3NTM4MzQ5MV5BMl5BanBnXkFtZTcwOTE4MDczNw@@._V1_UY209_CR1,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000198
nm1500155,Robert Pattinson,Actor,Twilight,"https://m.media-amazon.com/images/M/MV5BNzk0MDQ5OTUxMV5BMl5BanBnXkFtZTcwMDM5ODk5Mg@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1500155
nm0192505,Kaley Cuoco,Actress,The Big Bang Theory,"https://m.media-amazon.com/images/M/MV5BMjYyYmNlZTMtM2RlZC00YTlhLTk5YzItZTQ4OTA3Y2FkNzFlXkEyXkFqcGdeQXVyOTAzMjY1OTY@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0192505
nm0159776,Erika Christensen,Actress,Traffic,"https://m.media-amazon.com/images/M/MV5BNjQ3ODYyNTczOF5BMl5BanBnXkFtZTgwOTU1NDE2MDI@._V1_UY209_CR7,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0159776
nm0931329,Michelle Williams,Actress,My Week with Marilyn,"https://m.media-amazon.com/images/M/MV5BMjExNjY5NDY0MV5BMl5BanBnXkFtZTgwNjQ1Mjg1MTI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0931329
nm0000982,Josh Brolin,Actor,Avengers: Endgame,"https://m.media-amazon.com/images/M/MV5BMTQ1MzYyMjQ0Nl5BMl5BanBnXkFtZTcwMTA0ODkyMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000982
nm5906920,Heidi Gardner,Actress,Hustle,"https://m.media-amazon.com/images/M/MV5BMTEwNTI4NTg1MTZeQTJeQWpwZ15BbWU4MDM5ODcwMjcx._V1_UY209_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5906920
nm0540441,Jena Malone,Actress,The Neon Demon,"https://m.media-amazon.com/images/M/MV5BMTU0NDM5OTE0N15BMl5BanBnXkFtZTcwMzMzNjM0Nw@@._V1_UY209_CR15,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0540441
nm0000140,Michael Douglas,Actor,Behind the Candelabra,"https://m.media-amazon.com/images/M/MV5BMTQ3NzMzOTQ3MF5BMl5BanBnXkFtZTcwOTE0MzY1Mw@@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000140
nm6862942,Raegan Revord,Actress,Young Sheldon,"https://m.media-amazon.com/images/M/MV5BMTc3NmRiMDgtYjdmYS00MzQ3LWEzYzktN2M1ZTkwZDRiYmIxXkEyXkFqcGdeQXVyNDYyMzU4MDU@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6862942
nm0000173,Nicole Kidman,Actress,Moulin Rouge!,"https://m.media-amazon.com/images/M/MV5BMTk1MjM5NDg4MF5BMl5BanBnXkFtZTcwNDg1OTQ4Nw@@._V1_UY209_CR7,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000173
nm0001264,Sarah Michelle Gellar,Actress,Buffy the Vampire Slayer,"https://m.media-amazon.com/images/M/MV5BNzA5MDA4MTEwOV5BMl5BanBnXkFtZTcwNzY2MjcyNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001264
nm0000160,Ethan Hawke,Actor,Training Day,"https://m.media-amazon.com/images/M/MV5BMTk4NDMxMTI0MF5BMl5BanBnXkFtZTYwMjE3ODE0._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000160
nm0005392,Keri Russell,Actress,Felicity,"https://m.media-amazon.com/images/M/MV5BYjcxNjIxOWYtMWY0MS00ZmU4LWE1NGQtYzQ0ZGQ4MmUzZWJiXkEyXkFqcGdeQXVyNTIwMzYwNg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005392
nm0829576,Kristen Stewart,Actress,Snow White and the Huntsman,"https://m.media-amazon.com/images/M/MV5BYTJlOGE3ZjEtZDg4OS00MGJlLTgzY2QtYzg3OWE2NmZmYmE1XkEyXkFqcGdeQXVyMTI2Nzk2ODk3._V1_UY209_CR27,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0829576
nm2572554,Peyton List,Actress,Diary of a Wimpy Kid: Dog Days,"https://m.media-amazon.com/images/M/MV5BZmM5N2UwYTYtYWE2Ny00ZmIxLThmNDAtOTMzMWQyMzRmNGQ1XkEyXkFqcGdeQXVyMTAxMTI0MzI@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2572554
nm0328828,Matthew Goode,Actor,Stoker,"https://m.media-amazon.com/images/M/MV5BMTY5MDI4NzkxOV5BMl5BanBnXkFtZTgwNzc2MzU0MzE@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0328828
nm5584750,Sadie Sink,Actress,Stranger Things,"https://m.media-amazon.com/images/M/MV5BYTUwZDRmNWUtMDUxMS00NTY1LWJjYTAtNjgyNTllNzZjMDFlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5584750
nm0005466,Julia Stiles,Actress,10 Things I Hate About You,"https://m.media-amazon.com/images/M/MV5BMTgxNjUxNDk3MF5BMl5BanBnXkFtZTcwMzM0NjA0NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005466
nm0836121,Michael Stuhlbarg,Actor,A Serious Man,"https://m.media-amazon.com/images/M/MV5BNjdjNTlhZjUtODA0MC00Mjc3LWExNmMtZDc5ZmI0ZmNlZWZmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0836121
nm8402992,Daisy Edgar-Jones,Actress,Normal People,"https://m.media-amazon.com/images/M/MV5BZWMzNTE4NTMtYWU0My00ZTQ5LWEyNmUtNjk4NmU0YjY3YmIzXkEyXkFqcGdeQXVyODU0OTkyNTk@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm8402992
nm0000508,Carey Lowell,Actress,Licence to Kill,"https://m.media-amazon.com/images/M/MV5BMTQ2MTA1Nzc3N15BMl5BanBnXkFtZTcwNTcyNjI5Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000508
nm0385296,Paris Hilton,Actress,The Hottie & the Nottie,"https://m.media-amazon.com/images/M/MV5BN2EyZjBhMDgtYTA5MC00NGFhLTlhMjUtMDViZjc0ZjdiZjQ4XkEyXkFqcGdeQXVyNjY5NDgzNjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0385296
nm0000899,Monica Bellucci,Actress,Malèna,"https://m.media-amazon.com/images/M/MV5BMTI2MzM5Njk1OF5BMl5BanBnXkFtZTYwMjA5OTgz._V1_UY209_CR3,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000899
nm1834115,Annabelle Wallis,Actress,The Mummy,"https://m.media-amazon.com/images/M/MV5BMjA2MjU2NjE1OV5BMl5BanBnXkFtZTgwNTMyMTAzMjI@._V1_UY209_CR92,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1834115
nm1165110,Chris Hemsworth,Actor,The Avengers,"https://m.media-amazon.com/images/M/MV5BOTU2MTI0NTIyNV5BMl5BanBnXkFtZTcwMTA4Nzc3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1165110
nm8948296,Michelle Randolph,Actress,1923,"https://m.media-amazon.com/images/M/MV5BNzY3NGMwMjktZjc1Yy00ZWFhLWIxNGQtOTQ1MjE0ZmIzZmRlXkEyXkFqcGdeQXVyNzU1NzAxMTI@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm8948296
nm1569276,Chadwick Boseman,Actor,Black Panther,"https://m.media-amazon.com/images/M/MV5BMTk2OTY5MzcwMV5BMl5BanBnXkFtZTgwODM4MDI5MjI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1569276
nm0413168,Hugh Jackman,Actor,Les Misérables,"https://m.media-amazon.com/images/M/MV5BNDExMzIzNjk3Nl5BMl5BanBnXkFtZTcwOTE4NDU5OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0413168
nm1195855,Lee Pace,Actor,Guardians of the Galaxy,"https://m.media-amazon.com/images/M/MV5BZmEzNDA3MDktZDdjMS00YTNjLTg1ZmUtMWIxZGNlMzY3OGU5XkEyXkFqcGdeQXVyMTExNzQ3MzAw._V1_UY209_CR15,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1195855
nm6854116,Milly Alcock,Actress,Upright,"https://m.media-amazon.com/images/M/MV5BNmU5NjMyNWEtYTczYi00M2JkLWFkZjUtOTQzZGY2Y2RhMmU5XkEyXkFqcGdeQXVyNzU4NjkzNDc@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm6854116
nm1720028,Amber Heard,Actress,Aquaman,"https://m.media-amazon.com/images/M/MV5BMjA4NDkyODA3M15BMl5BanBnXkFtZTgwMzUzMjYzNzM@._V1_UY209_CR34,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1720028
nm2962353,Pom Klementieff,Actress,Guardians of the Galaxy Vol. 2,"https://m.media-amazon.com/images/M/MV5BMTkzNjE5MzY5M15BMl5BanBnXkFtZTgwMDI5ODMxODE@._V1_UY209_CR80,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2962353
nm1404408,Alice Eve,Actress,Before We Go,"https://m.media-amazon.com/images/M/MV5BOTM5NzI1NTMwN15BMl5BanBnXkFtZTcwOTQ0NjExNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1404408
nm0005286,Haley Joel Osment,Actor,The Sixth Sense,"https://m.media-amazon.com/images/M/MV5BZjY0MjRhNjEtNGVlYi00YzZhLWFhNDEtMjlhNjBiNzM3Y2RkXkEyXkFqcGdeQXVyMjQxMDQzMjA@._V1_UY209_CR69,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0005286
nm0266824,Dakota Fanning,Actress,War of the Worlds,"https://m.media-amazon.com/images/M/MV5BMjAwNjM3NjY5MF5BMl5BanBnXkFtZTcwMjM4NTYwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0266824
nm0570860,Rose McIver,Actress,The Lovely Bones,"https://m.media-amazon.com/images/M/MV5BOTAzZWZjZjUtYmYxMi00MmYwLWFlOGMtYjNiMTlhZGVhMjM1XkEyXkFqcGdeQXVyNTc3Njg0MTY@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0570860
nm0089217,Orlando Bloom,Actor,The Lord of the Rings: The Fellowship of the Ring,"https://m.media-amazon.com/images/M/MV5BMjE1MDkxMjQ3NV5BMl5BanBnXkFtZTcwMzQ3Mjc4MQ@@._V1_UY209_CR6,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0089217
nm1537825,Sam Heughan,Actor,Outlander,"https://m.media-amazon.com/images/M/MV5BZGM4Nzk2YzEtYTVhMi00Yjg1LWI0NTQtYmRkZWIzNjE4NjVmXkEyXkFqcGdeQXVyMTI2Nzk2ODk3._V1_UY209_CR44,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1537825
nm3227090,Damien Chazelle,Writer,La La Land,"https://m.media-amazon.com/images/M/MV5BMjE2MzcyODA3MV5BMl5BanBnXkFtZTgwNTA3NTU2MjE@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3227090
nm1024677,John Krasinski,Actor,Jack Ryan,"https://m.media-amazon.com/images/M/MV5BMTc3MzY3MjQ3OV5BMl5BanBnXkFtZTcwODI3NjQxMw@@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1024677
nm0628601,Thandiwe Newton,Actress,Crash,"https://m.media-amazon.com/images/M/MV5BNjMzNTAxNDUwNV5BMl5BanBnXkFtZTcwMjMyNjI5MQ@@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0628601
nm0169806,Taika Waititi,Writer,What We Do in the Shadows,"https://m.media-amazon.com/images/M/MV5BMzk4MDIzNjcwNV5BMl5BanBnXkFtZTgwMTIyMjgwNDI@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0169806
nm2244205,Léa Seydoux,Actress,La vie d'Adèle,"https://m.media-amazon.com/images/M/MV5BMjM3MTczNzY1MF5BMl5BanBnXkFtZTgwNjgwODgzNDE@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2244205
nm7215504,Vella Lovell,Actress,Crazy Ex-Girlfriend,"https://m.media-amazon.com/images/M/MV5BMzE3MTNiNGYtNTA2Zi00OGJhLTk0ZTQtY2FkNTkwN2UxYzlhXkEyXkFqcGdeQXVyMjIyMDAyMzc@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm7215504
nm0000492,Jennifer Jason Leigh,Actress,The Hateful Eight,"https://m.media-amazon.com/images/M/MV5BMTU1MzU2NTg0Nl5BMl5BanBnXkFtZTcwMjcyNjY0MQ@@._V1_UY209_CR10,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000492
nm0000652,James Spader,Actor,The Blacklist,"https://m.media-amazon.com/images/M/MV5BMTQ3MTQ5NjY5Ml5BMl5BanBnXkFtZTgwMTY0NzU5MDE@._V1_UY209_CR9,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000652
nm3409535,Emma Fuhrmann,Actress,Avengers: Endgame,"https://m.media-amazon.com/images/M/MV5BZWI1ZDM0OWYtODc0ZC00Y2Y2LThhMTQtNWQzMWU1NzY1Y2Q5XkEyXkFqcGdeQXVyMjA4MDEwMTE@._V1_UY209_CR15,0,140,209_AL_.jpg",https://www.imdb.com/name/nm3409535
nm1020124,Sarah Clarke,Actress,24,"https://m.media-amazon.com/images/M/MV5BMTc3NzI4NjkyM15BMl5BanBnXkFtZTcwNTU2NzkyMQ@@._V1_UY209_CR5,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1020124
nm5097044,Isabela Merced,Actress,Transformers: The Last Knight,"https://m.media-amazon.com/images/M/MV5BMTY0MTg4MzQ2Ml5BMl5BanBnXkFtZTgwNzM1NjkwNjM@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm5097044
nm0755267,Katee Sackhoff,Actress,Battlestar Galactica,"https://m.media-amazon.com/images/M/MV5BMTc4MTAxMDMxMV5BMl5BanBnXkFtZTgwMTYxNjE5MDI@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0755267
nm0910607,Christoph Waltz,Actor,Django Unchained,"https://m.media-amazon.com/images/M/MV5BMTM4MDk3OTYxOF5BMl5BanBnXkFtZTcwMDk5OTUwOQ@@._V1_UY209_CR6,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0910607
nm0198306,Kristen Dalton,Actress,The Departed,"https://m.media-amazon.com/images/M/MV5BZjI2M2FmNDktZjNhMi00YzQzLWFkMWQtMzBhZjFmMDhlMmYxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0198306
nm1209966,Oscar Isaac,Actor,Ex Machina,"https://m.media-amazon.com/images/M/MV5BMTQ2ODE2NDQ5OF5BMl5BanBnXkFtZTcwOTU3OTM1OQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1209966
nm0461136,Keira Knightley,Actress,Pirates of the Caribbean: The Curse of the Black Pearl,"https://m.media-amazon.com/images/M/MV5BMTYwNDM0NDA3M15BMl5BanBnXkFtZTcwNTkzMjQ3OA@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0461136
nm0262635,Chris Evans,Actor,The Avengers,"https://m.media-amazon.com/images/M/MV5BMTU2NTg1OTQzMF5BMl5BanBnXkFtZTcwNjIyMjkyMg@@._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0262635
nm0570364,Joel McHale,Actor,Community,"https://m.media-amazon.com/images/M/MV5BNjQ5Nzk5NDIxNV5BMl5BanBnXkFtZTcwNjM3MzYwNw@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0570364
nm1374980,Zac Efron,Actor,17 Again,"https://m.media-amazon.com/images/M/MV5BMTUxNzY3NzYwOV5BMl5BanBnXkFtZTgwNzQ3Mzc4MTI@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1374980
nm0544718,Kate Mara,Actress,Fantastic Four,"https://m.media-amazon.com/images/M/MV5BMjE5MDY3OTE4MV5BMl5BanBnXkFtZTcwNTA0MDM5OQ@@._V1_UY209_CR60,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0544718
nm0001349,Jennifer Love Hewitt,Actress,I Know What You Did Last Summer,"https://m.media-amazon.com/images/M/MV5BNjIyNzI0MTAyOV5BMl5BanBnXkFtZTcwMDM3MTUwNw@@._V1_UY209_CR87,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0001349
nm1763049,April Bowlby,Actress,The Slammin' Salmon,"https://m.media-amazon.com/images/M/MV5BZTgyNzY5YzgtMjNmOS00ZWMzLWE4ZGMtOWM4ODUzYjM2YzQzL2ltYWdlXkEyXkFqcGdeQXVyOTgzNjIwMQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1763049
nm2088803,Yvonne Strahovski,Actress,Stateless,"https://m.media-amazon.com/images/M/MV5BZTQ4OTIzOWEtNTY1Ni00ODdmLWFmNGQtZWM5YTE4NjkzYjgzXkEyXkFqcGdeQXVyMTU3NDE3MDU@._V1_UY209_CR115,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2088803
nm0108295,Paget Brewster,Actress,Criminal Minds,"https://m.media-amazon.com/images/M/MV5BODhlM2I5ZmEtZjk5My00YWEzLThmN2MtNzZiMTYyOTQ3NzBhXkEyXkFqcGdeQXVyMDcxMzQ4NA@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0108295
nm0376602,Shirley Henderson,Actress,Star Wars: Episode IX - The Rise of Skywalker,"https://m.media-amazon.com/images/M/MV5BMTQxNjAyNTY0M15BMl5BanBnXkFtZTYwNzMzNTMz._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0376602
nm2073429,Brett Goldstein,Actor,Thor: Love and Thunder,"https://m.media-amazon.com/images/M/MV5BNjIyZTZmNDEtZmQ4Ny00YWFkLWFjOGMtMDFhOTM4ZjliM2Q1XkEyXkFqcGdeQXVyMjAxMDE4NTc@._V1_UY209_CR13,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2073429
nm0000552,Eddie Murphy,Actor,The Nutty Professor,"https://m.media-amazon.com/images/M/MV5BMTc0NDQzODAwNF5BMl5BanBnXkFtZTYwMzUzNTk3._V1_UY209_CR4,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0000552
nm0719637,Jeremy Renner,Actor,The Hurt Locker,"https://m.media-amazon.com/images/M/MV5BOTk2NDc2ODgzMF5BMl5BanBnXkFtZTcwMTMzOTQ4Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm0719637
nm2217601,Andrew Buchan,Actor,All the Money in the World,"https://m.media-amazon.com/images/M/MV5BM2U5NmFiYTUtYTZlZi00NTkzLTg1OWItMjJmOTQyOTY1NmRjXkEyXkFqcGdeQXVyMTIwNTA0Mzc@._V1_UX140_CR0,0,140,209_AL_.jpg",https://www.imdb.com/name/nm2217601
nm1617568,Merle Dandridge,Actress,Half-Life 2,"https://m.media-amazon.com/images/M/MV5BODE5YjA2NmMtYmE4Yy00NzYzLWE3MjItNmVlODVmMDdiMDZkXkEyXkFqcGdeQXVyMzg1MDA0OQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",https://www.imdb.com/name/nm1617568
